Group,Year,N,Gini,Mean,SD,Range,P25,P75,IQR,Gini_pop_weighted,Pop_total
Commonwealth,2003,21,0.2118740682276594,38.785714285714285,14.486094669561917,42.0,27.0,45.0,18.0,0.1273206834761743,1508644412.0
Commonwealth,2004,21,0.2219277321318137,38.5,15.087838053971057,51.0,27.0,45.0,18.0,0.12122303878547178,1534795863.0
Commonwealth,2005,22,0.2366600790513834,37.63636363636363,15.725039252864592,51.0,22.5,45.0,22.5,0.12129449175832481,1580767491.0
Commonwealth,2006,24,0.2495689655172414,36.25,16.013666038730793,57.0,21.0,45.0,24.0,0.12400854720816254,1792428360.0
Commonwealth,2007,26,0.2356778923822542,35.71153846153846,15.040441046189615,45.0,21.0,44.625,23.625,0.1245779048826623,1845221968.0
Commonwealth,2008,27,0.2540187246069599,34.94444444444444,15.7523268906259,46.5,21.0,45.75,24.75,0.15410540710044618,1907742153.0
Commonwealth,2009,27,0.2542222222222222,34.72222222222222,15.788728594072545,45.0,21.0,45.75,24.75,0.15619964173003875,1940995189.0
Commonwealth,2010,29,0.2554786925067328,33.77586206896552,15.536711922420563,45.0,21.0,43.5,22.5,0.15913873449547378,2152316492.0
Commonwealth,2011,30,0.2549522373051784,33.15,15.2693320089649,45.0,21.0,43.125,22.125,0.15984802424504757,2201975022.0
Commonwealth,2012,31,0.2741935483870968,32.32258064516129,15.942208323927284,58.5,21.0,42.75,21.75,0.1550461422384132,2248105933.0
Commonwealth,2013,31,0.2660181092140075,31.661290322580644,15.260843366949008,51.0,21.0,41.25,20.25,0.153991016771796,2282226850.0
Commonwealth,2014,31,0.2794793911523646,30.661290322580644,15.602102369074098,51.0,18.75,41.25,22.5,0.16309063111385183,2316351400.0
Commonwealth,2015,32,0.2729657113613101,30.53125,15.33222581484828,48.0,19.125,42.0,22.875,0.15789354953619344,2350426748.0
Commonwealth,2016,33,0.2842712842712843,29.272727272727277,15.616177950257375,48.0,18.0,42.0,24.0,0.16388819376597633,2384226807.0
Commonwealth,2017,33,0.2893676650902084,28.83333333333333,15.598983390858612,54.0,18.0,39.0,21.0,0.17333734977811394,2417483662.0
Commonwealth,2018,33,0.3128881106409196,28.318181818181817,16.31220874896997,57.0,16.5,39.0,22.5,0.17570373255242944,2450956172.0
Commonwealth,2019,33,0.2929186602870813,28.78787878787879,15.62002905316348,49.5,18.0,39.0,21.0,0.17780899627376637,2483942976.0
Commonwealth,2020,35,0.3226039783001808,27.085714285714285,16.098573900586754,58.5,15.0,37.0,22.0,0.1906739796906979,2578108311.0
Commonwealth,2021,35,0.3322774104259572,26.542857142857144,16.31755033635845,58.5,15.0,36.0,21.0,0.1877955991049343,2609620005.0
Commonwealth,2022,35,0.3630705061361995,25.442857142857143,17.002844900012395,58.5,14.25,33.5,19.25,0.20857741650717154,2642312252.0
Commonwealth,2023,35,0.3740407236148292,25.15714285714286,17.22820421309671,58.5,12.75,35.0,22.25,0.2337718454534874,2677638569.0
Commonwealth,2024,35,0.363834039491566,25.52857142857143,17.04026444175377,58.5,13.5,36.75,23.25,0.23332893788942427,2712924166.0
Commonwealth,2025,35,0.3220668693009118,26.857142857142858,16.114576998380524,51.0,14.25,37.75,23.5,,
EU,2000,27,0.1562695225345828,46.11111111111112,13.080472676172633,45.0,37.5,58.5,21.0,0.12447607406127839,429339162.0
EU,2001,27,0.1499076273423066,46.77777777777778,12.688820782070575,43.5,37.5,59.25,21.75,0.11844792043513484,429909307.0
EU,2002,27,0.1315453384418901,48.333333333333336,11.763880690014195,42.0,42.0,60.0,18.0,0.10423405092671449,430924112.0
EU,2003,27,0.1245523111279652,48.833333333333336,11.22744652873286,40.5,42.75,60.0,17.25,0.09845861049626053,432512916.0
EU,2004,27,0.1114425387356036,49.66666666666666,10.02773930432755,33.0,43.5,60.0,16.5,0.08964940028080313,434193248.0
EU,2005,27,0.1057141680056029,49.94444444444444,9.59873962919798,31.5,43.5,60.0,16.5,0.08646586624513847,435789139.0
EU,2006,27,0.0970794583129384,50.44444444444444,8.833158628600795,27.0,44.25,60.0,15.75,0.08194269528089661,437263803.0
EU,2007,27,0.0952961743302028,50.61111111111112,8.723460633951342,27.0,44.25,60.0,15.75,0.07913043542071874,438796003.0
EU,2008,27,0.0934012615235322,50.888888888888886,8.591914085599377,27.0,45.75,60.0,14.25,0.0784386812825595,440270719.0
EU,2009,27,0.0966784567223645,50.61111111111112,8.809016144388586,27.0,45.0,60.0,15.0,0.08065176501529478,441388573.0
EU,2010,27,0.1129811046917301,49.14814814814815,9.895579648037032,28.5,41.25,60.0,18.75,0.08840473188385042,442088310.0
EU,2011,27,0.11116710058509,49.0,9.690583439989949,28.5,41.25,60.0,18.75,0.08752082930229978,441414078.0
EU,2012,27,0.1268694168423165,47.833333333333336,10.84571941503327,37.5,40.25,60.0,19.75,0.09906886138341893,442069839.0
EU,2013,27,0.1578923253150057,44.907407407407405,12.773697684606558,49.5,36.5,58.5,22.0,0.12793840513991303,442425741.0
EU,2014,27,0.1696849651009243,43.629629629629626,13.14209563352069,44.0,34.5,58.5,24.0,0.1391087284509364,442920819.0
EU,2015,27,0.168046783625731,43.98148148148148,13.243084485651426,50.0,35.25,57.5,22.25,0.1380053889961834,443793218.0
EU,2016,27,0.163641171621012,44.0925925925926,12.917858036122963,49.0,35.0,56.5,21.5,0.13822486213912757,444676652.0
EU,2017,27,0.1572535991140642,44.5925925925926,12.56541184203467,49.0,35.75,56.5,20.75,0.13682396507036934,445321060.0
EU,2018,27,0.146388092311894,45.2037037037037,11.881559988657228,47.0,35.25,56.5,21.25,0.13320627360221118,446329890.0
EU,2019,27,0.1337448559670782,46.0,10.841449950861602,38.0,36.0,56.5,20.5,0.12392027479032103,446910453.0
EU,2020,27,0.1282017134993563,46.351851851851855,10.444575780629457,36.0,36.75,56.0,19.25,0.12117083872937223,446870959.0
EU,2021,27,0.1253606547724194,46.5925925925926,10.28486575745323,36.0,37.25,56.0,18.75,0.11991523949126315,446227358.0
EU,2022,27,0.1152748660610295,47.11111111111112,9.506657835952472,32.0,38.25,56.0,17.75,0.11583719666493252,447202673.0
EU,2023,27,0.1100281568117825,47.5,9.122621455602673,28.0,39.75,56.0,16.25,0.11318366445431775,448897545.0
EU,2024,27,0.1060998790392258,47.629629629629626,8.847046580422143,28.0,41.5,55.0,13.5,0.1107132260316659,450228188.0
EU,2025,27,0.0979881993317693,48.24074074074074,8.308151252178847,28.0,43.5,55.0,11.5,,
East_Africa,2007,3,0.1282051282051282,26.0,7.071067811865476,15.0,21.0,28.5,7.5,0.01411455844906721,60563614.0
East_Africa,2008,4,0.140625,24.0,7.035623639735144,18.0,20.25,24.75,4.5,0.046671379818359615,92809061.0
East_Africa,2009,4,0.140625,24.0,7.035623639735144,18.0,20.25,24.75,4.5,0.04645304021678967,95499216.0
East_Africa,2010,4,0.1136363636363636,24.75,6.49519052838329,15.0,21.0,24.75,3.75,0.008894943123107827,98239004.0
East_Africa,2011,4,0.1136363636363636,24.75,6.49519052838329,15.0,21.0,24.75,3.75,0.008669331767423906,101014447.0
East_Africa,2012,5,0.14,24.0,7.58946638440411,21.0,21.0,21.0,0.0,0.021594776927380082,114649370.0
East_Africa,2013,5,0.14,24.0,7.58946638440411,21.0,21.0,21.0,0.0,0.021352417196562078,117727711.0
East_Africa,2014,6,0.1336996336996337,22.75,7.318640584152224,21.0,19.5,20.625,1.125,0.021472382023925967,221977029.0
East_Africa,2015,6,0.1236559139784946,23.25,7.075485849042453,19.5,19.5,21.0,1.5,0.019508295409579105,227937580.0
East_Africa,2016,6,0.1782945736434108,21.5,8.154753215150045,25.5,18.0,20.625,2.625,0.06054653935244061,234177036.0
East_Africa,2017,6,0.2407407407407407,20.25,9.711462299777516,33.0,18.0,20.625,2.625,0.1064660210873648,240674975.0
East_Africa,2018,6,0.2375,20.0,9.7082439194738,33.0,18.0,19.5,1.5,0.09482946567199589,247209307.0
East_Africa,2019,6,0.1944444444444444,21.0,8.660254037844387,28.5,18.375,19.5,1.125,0.06468670327129157,253866315.0
East_Africa,2020,7,0.1804511278195488,20.357142857142858,8.13157112614726,28.5,18.0,19.5,1.5,0.05498809409202946,321680494.0
East_Africa,2021,7,0.1956521739130435,19.714285714285715,8.348897030904924,28.5,16.5,18.75,2.25,0.0781434109905812,330428490.0
East_Africa,2022,8,0.1607142857142857,18.375,6.127550489388072,22.5,15.0,18.375,3.375,0.07516539253943254,369668348.0
East_Africa,2023,8,0.25,16.5,7.937253933193772,30.0,13.875,18.375,4.5,0.30047657449019977,379339112.0
East_Africa,2024,8,0.2613636363636363,16.5,8.112490369793976,30.0,13.875,19.875,6.0,0.3222204440228293,389167028.0
East_Africa,2025,8,0.2598314606741573,16.6875,8.092965695590214,30.0,13.875,19.875,6.0,,
East_Asia,2000,7,0.1720269259536275,40.92857142857143,12.745947735396902,42.0,36.0,48.75,12.75,0.047258360361909245,1445980010.0
East_Asia,2001,7,0.1575846833578792,41.57142857142857,12.178519061470992,40.5,38.25,49.5,11.25,0.04081044213597108,1455935115.0
East_Asia,2002,7,0.1443298969072164,41.57142857142857,11.38742593335979,39.0,39.0,48.0,9.0,0.038464231482879446,1465121263.0
East_Asia,2003,7,0.1351161154116819,43.5,11.591252859684449,39.0,41.25,49.5,8.25,0.03364007307682324,1473665104.0
East_Asia,2004,7,0.1315417256011315,43.285714285714285,11.35107654698488,37.5,41.25,49.5,8.25,0.030790321617516592,1481665131.0
East_Asia,2005,7,0.1254355400696864,43.92857142857143,10.955848312426472,36.0,42.0,50.25,8.25,0.03161099372472163,1489500668.0
East_Asia,2006,7,0.1175666438824333,44.785714285714285,10.97678440702774,36.0,44.25,51.0,6.75,0.020378012958845237,1497235460.0
East_Asia,2007,7,0.110091743119266,46.71428571428572,10.589270657662146,34.5,45.75,52.5,6.75,0.019755824802669377,1504608688.0
East_Asia,2008,7,0.1103896103896103,47.142857142857146,10.752787963109466,34.5,46.5,53.25,6.75,0.017787784203960513,1511914409.0
East_Asia,2009,7,0.1048492791612057,46.71428571428572,10.405551893296272,33.0,46.5,52.5,6.0,0.01307232835859232,1518813750.0
East_Asia,2010,7,0.1034259857789269,47.35714285714285,10.602271608731126,34.5,48.0,52.5,4.5,0.010442301987081742,1525628934.0
East_Asia,2011,7,0.0991519895629484,46.92857142857143,10.38346409107347,34.5,48.0,51.0,3.0,0.0058874699764515925,1533212155.0
East_Asia,2012,7,0.0930833872010342,47.35714285714285,10.418782098122758,34.5,49.5,51.0,1.5,0.003978214039187802,1542576558.0
East_Asia,2013,7,0.095952023988006,47.642857142857146,10.642617446965245,36.0,49.75,51.0,1.25,0.004019579194379834,1551783704.0
East_Asia,2014,7,0.1063921063921063,47.57142857142857,11.277121502748612,37.5,49.25,52.5,3.25,0.003674826994064678,1560696972.0
East_Asia,2015,7,0.1126579567359177,47.642857142857146,11.89752160780401,39.0,49.0,53.25,4.25,0.0065288487298072575,1568977011.0
East_Asia,2016,7,0.1332752613240418,46.85714285714285,14.027305732835831,45.0,48.5,54.0,5.5,0.009186092716568063,1577161759.0
East_Asia,2017,7,0.1276785714285714,45.71428571428572,13.442621828819446,42.0,47.5,52.5,5.0,0.007568055987250782,1585739428.0
East_Asia,2018,7,0.118531623175586,46.142857142857146,12.41748273810036,39.0,47.5,52.5,5.0,0.007457799406168651,1592475747.0
East_Asia,2019,7,0.1164021164021164,46.285714285714285,12.432265460880243,39.0,48.0,52.5,4.5,0.005954977102519247,1597590395.0
East_Asia,2020,7,0.1129568106312292,46.07142857142857,12.283637698257012,37.5,48.0,52.5,4.5,0.00582732009744488,1600690843.0
East_Asia,2021,7,0.1129568106312292,46.07142857142857,12.283637698257012,37.5,48.0,52.5,4.5,0.005838607525707507,1601290473.0
East_Asia,2022,7,0.1145490454246214,46.5,12.498571346929443,37.5,48.0,54.0,6.0,0.005850186016101575,1600429706.0
East_Asia,2023,7,0.1166629980189302,46.35714285714285,12.486319043869818,37.5,47.5,54.0,6.5,0.008115596491594561,1598635314.0
East_Asia,2024,7,0.1121822962313759,46.57142857142857,11.974462622683358,36.0,47.5,54.0,6.5,0.008070421498016551,1596437324.0
East_Asia,2025,7,0.0989842230386859,47.21428571428572,10.446657506648933,31.5,47.5,54.0,6.5,,
Eastern_Europe,2000,9,0.2293447293447293,26.0,11.113055385446437,27.0,16.5,39.0,22.5,0.19087163144135785,293804723.0
Eastern_Europe,2001,9,0.2289562289562289,27.5,11.180339887498947,33.0,18.0,39.0,21.0,0.1607565739549694,292173708.0
Eastern_Europe,2002,9,0.2690058479532163,28.5,13.711309200802088,42.0,18.0,42.0,24.0,0.16553120710188213,290425620.0
Eastern_Europe,2003,9,0.2137219186399514,30.5,11.510864433221338,33.0,19.5,42.0,22.5,0.1439986856107578,289118099.0
Eastern_Europe,2004,9,0.1821305841924398,32.333333333333336,10.538289973024824,33.0,27.0,42.0,15.0,0.11858911584449779,287970203.0
Eastern_Europe,2005,9,0.1751505199781061,33.833333333333336,10.79608982713443,33.0,28.5,43.5,15.0,0.1086340844990659,286808545.0
Eastern_Europe,2006,9,0.1611374407582938,35.166666666666664,10.67967956240053,34.5,33.0,42.0,9.0,0.09692006397852765,285828676.0
Eastern_Europe,2007,10,0.1759825327510917,34.35,10.95,34.5,26.25,43.125,16.875,0.10746413678249053,294581274.0
Eastern_Europe,2008,10,0.1826086956521739,34.5,11.34460224071342,36.0,26.25,43.125,16.875,0.11360386632383725,293916578.0
Eastern_Europe,2009,9,0.1509043927648578,35.833333333333336,9.7581874455363,31.5,33.0,43.5,10.5,0.1280750913033229,290730187.0
Eastern_Europe,2010,10,0.1857142857142857,33.6,11.067520047418029,33.0,23.625,42.375,18.75,0.12267654137280427,293202786.0
Eastern_Europe,2011,10,0.1898678414096916,34.05,11.463965282571296,34.5,23.625,42.375,18.75,0.12442754784516079,293073700.0
Eastern_Europe,2012,10,0.1945945945945946,33.3,11.556816170554931,34.5,22.5,42.0,19.5,0.12621164443822017,293161476.0
Eastern_Europe,2013,10,0.1995433789954337,32.85,11.781447279515366,34.5,21.375,42.0,20.625,0.1380664904112673,293219470.0
Eastern_Europe,2014,10,0.2175355450236966,31.65,12.15740515077128,36.0,20.625,42.0,21.375,0.15537197745840445,293287253.0
Eastern_Europe,2015,10,0.22736,31.25,12.685129088818924,39.0,21.0,41.25,20.25,0.1719979021521785,293276534.0
Eastern_Europe,2016,10,0.2388617886178861,30.75,13.18000379362616,39.0,18.75,40.5,21.75,0.18506142573221074,293228235.0
Eastern_Europe,2017,10,0.2346215780998389,31.05,13.02200061434494,39.0,18.75,40.875,22.125,0.1838686681007001,293070914.0
Eastern_Europe,2018,10,0.2187401574803149,31.75,12.468460209665023,36.0,20.25,41.625,21.375,0.16212938906568428,292696182.0
Eastern_Europe,2019,10,0.2137557959814528,32.35,12.496099391410104,36.0,20.625,41.625,21.0,0.15017509130516657,292269421.0
Eastern_Europe,2020,10,0.2103658536585366,32.8,12.375782803523986,36.0,20.625,42.375,21.75,0.14391257743686792,291099042.0
Eastern_Europe,2021,10,0.2098634294385432,32.95,12.404535460870754,36.0,20.625,42.375,21.75,0.14412460073865552,289138666.0
Eastern_Europe,2022,9,0.2731399250049339,31.27777777777778,15.362492403236727,43.5,15.0,44.0,29.0,0.29214396300821005,140849783.0
Eastern_Europe,2023,9,0.3116883116883117,29.944444444444443,16.83489175037706,50.0,15.0,44.0,29.0,0.32922280150696465,137446896.0
Eastern_Europe,2024,9,0.3326984126984127,29.166666666666668,17.699654736117814,50.0,15.0,44.0,29.0,0.3852262612364603,137336776.0
Eastern_Europe,2025,9,0.3213101160862355,29.77777777777778,17.47714557025691,51.0,19.5,44.0,24.5,,
Europe,2000,37,0.1771507422915873,46.054054054054056,15.08838097084649,45.0,36.0,60.0,24.0,0.16733846180271336,1128713761.0
Europe,2001,37,0.1705757931844888,46.62162162162162,14.731564477846128,48.0,36.0,60.0,24.0,0.14952979368008665,1129078002.0
Europe,2002,37,0.1595925297113752,47.75675675675676,14.70733482278422,57.0,42.0,60.0,18.0,0.13424183041584023,1130335270.0
Europe,2003,38,0.1442875481386392,48.55263157894737,13.329720193733,48.0,42.375,60.0,17.625,0.12327631197030467,1132915352.0
Europe,2004,41,0.161228769530143,47.23170731707317,14.192104280702589,48.0,40.5,60.0,19.5,0.11979801487785492,1147995917.0
Europe,2005,42,0.1584540018730639,47.21428571428572,13.86891988496257,48.0,40.875,60.0,19.125,0.11111003454667664,1152678522.0
Europe,2006,42,0.1509602341686299,47.642857142857146,13.359625437740936,48.0,42.0,60.0,18.0,0.1031870620171812,1155311186.0
Europe,2007,44,0.1629424264559399,46.67045454545455,13.96625119782188,48.0,37.125,60.0,22.875,0.10633422311408021,1170951583.0
Europe,2008,44,0.1622760451227604,46.70454545454545,13.938304881699446,48.0,38.25,60.0,21.75,0.10408652976567168,1174074632.0
Europe,2009,43,0.1599554712911586,46.63953488372093,13.559226491193398,43.5,36.0,60.0,24.0,0.10988881041968947,1173765899.0
Europe,2010,44,0.177871598366298,45.02272727272727,14.347534847434494,45.0,34.125,60.0,25.875,0.112253345185673,1178409104.0
Europe,2011,44,0.1760817584034579,44.93181818181818,14.148799703785874,45.0,34.125,60.0,25.875,0.11161742086375658,1177559588.0
Europe,2012,44,0.1887014998943736,44.01136363636363,14.78846626611875,45.0,32.625,60.0,27.375,0.11675015606896416,1179563874.0
Europe,2013,44,0.2090341833966359,41.88636363636363,15.447809360863657,49.5,30.0,58.25,28.25,0.12808584361724681,1181054328.0
Europe,2014,44,0.2188362319941267,40.80681818181818,15.71016459793515,46.5,28.5,59.0,30.5,0.13761520124796625,1182837399.0
Europe,2015,44,0.2212579838933629,40.92045454545455,15.935217994136796,50.0,29.625,59.0,29.375,0.14924588052473586,1185274479.0
Europe,2016,44,0.2229198874724383,40.76136363636363,15.979208307688337,49.5,29.625,57.25,27.625,0.15556146797957834,1187754280.0
Europe,2017,44,0.2162602849688942,41.18181818181818,15.66992302480474,49.5,29.25,57.25,28.0,0.15348835791757368,1189441605.0
Europe,2018,44,0.2071347159245769,41.69318181818182,15.21146992071313,47.0,31.375,57.25,25.875,0.14539145913832702,1191570786.0
Europe,2019,44,0.1978440580135495,42.23863636363637,14.719918723668448,45.0,32.5,56.25,23.75,0.1375434090767282,1192790954.0
Europe,2020,44,0.1929504043651953,42.40909090909091,14.412065938931145,45.0,32.625,55.5,22.875,0.13592600847870123,1192220281.0
Europe,2021,44,0.191728365092851,42.55681818181818,14.40021145247642,45.0,32.75,55.5,22.75,0.13501631407857398,1190100712.0
Europe,2022,43,0.1951921983755037,42.81395348837209,14.978676027363711,52.5,35.0,56.0,21.0,0.11757900906462766,1044410575.0
Europe,2023,44,0.1976800503705138,42.65909090909091,15.269463260523038,59.0,34.125,55.5,21.375,0.11794107288249843,1045362516.0
Europe,2024,44,0.195141065830721,42.84090909090909,15.318873062364164,59.0,34.125,54.0,19.875,0.12184503309601526,1048858165.0
Europe,2025,44,0.1862400152149106,43.45454545454545,14.987425859176,59.0,35.75,54.0,18.25,,
Eurozone,2000,20,0.1235384615384615,48.75,10.84262422110072,30.0,38.25,58.875,20.625,0.05874392813906672,325789631.0
Eurozone,2001,20,0.1217557251908397,49.125,10.836137457599918,28.5,39.375,60.0,20.625,0.0558291199413914,326861195.0
Eurozone,2002,20,0.1014792899408284,50.7,9.314504817756015,27.0,43.125,60.0,16.875,0.046215860671084255,328469678.0
Eurozone,2003,20,0.0963343108504398,51.15,8.936022605163888,27.0,44.625,60.0,15.375,0.041797099456418636,330286340.0
Eurozone,2004,20,0.0920669577874818,51.525,8.620433573782702,25.5,44.625,60.0,15.375,0.043556483696032364,332140117.0
Eurozone,2005,20,0.0856005788712011,51.825,8.070432144563265,25.5,44.625,60.0,15.375,0.0417102311683079,333897752.0
Eurozone,2006,20,0.0801724137931034,52.2,7.672027111526653,25.5,46.125,60.0,13.875,0.04305778061350563,335499702.0
Eurozone,2007,20,0.0792682926829268,52.275,7.608342460746625,25.5,46.5,60.0,13.5,0.042887912911636815,337282985.0
Eurozone,2008,20,0.0754985754985755,52.65,7.316249038954319,25.5,46.5,60.0,13.5,0.04224300496979421,338978475.0
Eurozone,2009,20,0.0764285714285714,52.5,7.33314393694819,25.5,46.5,60.0,13.5,0.04425701778789793,340136844.0
Eurozone,2010,20,0.0999505928853755,50.6,9.2149335320446,28.5,46.5,60.0,13.5,0.05505504636278261,341002804.0
Eurozone,2011,20,0.1002740408570005,50.175,9.110810885974969,28.5,46.5,60.0,13.5,0.05602161109872687,340367367.0
Eurozone,2012,20,0.1203076923076923,48.75,10.711559176889237,37.5,44.5,60.0,15.5,0.07183067938177243,341100659.0
Eurozone,2013,20,0.1649553571428571,44.8,13.394401815684043,49.5,37.375,58.25,20.875,0.11655744821378168,341639530.0
Eurozone,2014,20,0.1728029867892016,43.525,13.486544220073576,44.0,36.75,58.25,21.5,0.1318571996009446,342228563.0
Eurozone,2015,20,0.1721526195899772,43.9,13.701824696003085,50.0,37.875,56.75,18.875,0.1321889937953622,343180482.0
Eurozone,2016,20,0.1687713310580204,43.95,13.41538296136193,49.0,38.5,56.25,17.75,0.13404647701995545,344132977.0
Eurozone,2017,20,0.1611111111111111,44.55,13.021040665015986,49.0,38.5,56.25,17.75,0.1327771703572083,344810179.0
Eurozone,2018,20,0.1470215113072256,45.325,12.126700911624727,47.0,39.75,56.25,16.5,0.12911464982683155,345864630.0
Eurozone,2019,20,0.1307567567567567,46.25,10.765105665993252,38.0,41.25,56.25,15.0,0.11817942826568606,346496601.0
Eurozone,2020,20,0.1252549651100375,46.575,10.362522617586896,36.0,41.25,55.5,14.25,0.11601090762618935,346986142.0
Eurozone,2021,20,0.1224506139882541,46.825,10.221637588958044,36.0,41.5,55.5,14.0,0.11510666295840022,347207191.0
Eurozone,2022,20,0.1088637559179379,47.525,9.123424521526992,32.0,42.0,55.5,13.5,0.11003935698992177,348200155.0
Eurozone,2023,20,0.1001298701298701,48.125,8.434860698316244,28.0,42.75,55.5,12.75,0.10582054386755642,349762722.0
Eurozone,2024,20,0.094047619047619,48.3,8.014674042030656,28.0,43.5,54.0,10.5,0.10356738717226226,351161936.0
Eurozone,2025,20,0.0823814380418154,49.025,7.13525577677493,25.0,44.0,54.0,10.0,,
G10,2000,11,0.0182242000423818,58.5,2.3061183443574222,7.5,57.0,60.0,3.0,0.011638383153583806,740889054.0
G10,2001,11,0.0186915887850467,58.36363636363637,2.257219821442752,7.5,57.0,60.0,3.0,0.014001529883495768,745408330.0
G10,2002,11,0.0151866694790128,58.77272727272727,1.8993256741614708,6.0,57.75,60.0,2.25,0.013503771913415799,749881757.0
G10,2003,11,0.0151866694790128,58.77272727272727,1.8993256741614708,6.0,57.75,60.0,2.25,0.01348622832762037,754197851.0
G10,2004,11,0.0181818181818181,58.63636363636363,2.431711977290046,7.5,58.5,60.0,1.5,0.0181357293060915,758631109.0
G10,2005,11,0.0181818181818181,58.63636363636363,2.431711977290046,7.5,58.5,60.0,1.5,0.018098732959559174,763015667.0
G10,2006,11,0.0203432930705657,58.5,2.787961131853755,9.0,58.5,60.0,1.5,0.01988962577823409,767509077.0
G10,2007,11,0.0186046511627906,58.63636363636363,2.6721706284907394,9.0,58.5,60.0,1.5,0.016888203204895296,772189670.0
G10,2008,11,0.0186046511627906,58.63636363636363,2.6721706284907394,9.0,58.5,60.0,1.5,0.0168785882461007,776930531.0
G10,2009,11,0.022090059473237,58.36363636363637,2.962576497600059,9.0,58.5,60.0,1.5,0.022766410675835895,781258292.0
G10,2010,11,0.022090059473237,58.36363636363637,2.962576497600059,9.0,58.5,60.0,1.5,0.0227123998118181,785557057.0
G10,2011,11,0.0256081946222791,58.09090909090909,3.4497574474564137,9.0,58.5,60.0,1.5,0.028635425105697387,788006095.0
G10,2012,11,0.0270732402393844,58.0,3.643175438093433,10.0,58.5,60.0,1.5,0.029782226777608646,792045352.0
G10,2013,11,0.0296317606444188,57.45454545454545,3.627261335138182,10.0,57.5,60.0,2.5,0.03180318966600053,795999988.0
G10,2014,11,0.0503904523353469,56.09090909090909,6.302301822704369,21.0,56.0,60.0,4.0,0.0483320815473313,800161724.0
G10,2015,11,0.0532150776053215,55.90909090909091,6.430814248664507,21.0,55.0,60.0,5.0,0.05183142477335947,804508808.0
G10,2016,11,0.0576351752822341,55.63636363636363,7.022984696664714,23.0,55.0,60.0,5.0,0.05633364201847083,808993298.0
G10,2017,11,0.058027079303675,55.54545454545455,6.985226440835835,23.0,55.0,60.0,5.0,0.056574593315188076,812684950.0
G10,2018,11,0.059612518628912,55.45454545454545,7.22827322977608,24.0,55.0,60.0,5.0,0.05774734865929417,816263206.0
G10,2019,11,0.0591133004926108,55.36363636363637,7.087411724930172,24.0,55.0,60.0,5.0,0.05629268282137821,819000847.0
G10,2020,11,0.0609060906090609,55.09090909090909,7.089743493943724,24.0,54.0,60.0,6.0,0.058023121846262536,820783903.0
G10,2021,11,0.0609060906090609,55.09090909090909,7.089743493943724,24.0,54.0,60.0,6.0,0.05783841312352774,821416875.0
G10,2022,11,0.06190833959429,55.0,7.109532653097146,24.0,53.5,60.0,6.5,0.05776593531484616,824703402.0
G10,2023,11,0.0626128838049367,54.90909090909091,7.1281075577864215,24.0,53.0,60.0,7.0,0.05825707238116443,829624657.0
G10,2024,11,0.0634249471458773,54.72727272727273,7.14894663685,24.0,53.0,60.0,7.0,0.05900697255259193,835049294.0
G10,2025,11,0.0607067351253397,54.72727272727273,6.482015807263959,21.0,52.0,60.0,8.0,,
G15,2000,12,0.1573170731707317,25.625,7.257539183497393,25.5,21.0,30.375,9.375,0.09472987438044571,1759114201.0
G15,2001,12,0.2274305555555555,24.0,9.931012033020602,39.0,20.25,30.375,10.125,0.11460844944856052,1789665888.0
G15,2002,12,0.243127147766323,24.25,10.585957679870065,39.0,19.875,31.125,11.25,0.12639901806449608,1819800545.0
G15,2003,12,0.2313874788494077,24.625,10.108010437272016,34.5,19.125,31.125,12.0,0.10974903748587851,1849285393.0
G15,2004,12,0.2184466019417475,25.75,10.096410253154335,36.0,19.125,31.125,12.0,0.10185274107958707,1878565846.0
G15,2005,13,0.1790450928381962,26.76923076923077,8.703702537990512,27.0,19.5,31.5,12.0,0.09527368628148625,1927576265.0
G15,2006,15,0.1620563035495716,27.23333333333333,8.26612901477402,28.0,21.0,30.75,9.75,0.08313241884934487,2142070928.0
G15,2007,15,0.1687074829931972,27.766666666666666,8.604004235754937,30.0,21.0,31.5,10.5,0.08507338187236851,2175488357.0
G15,2008,15,0.187535182951347,27.633333333333333,9.26366857975584,32.0,20.25,32.5,12.25,0.08356293169417134,2208506515.0
G15,2009,15,0.1929696969696969,27.5,9.541138995598656,33.0,19.5,33.0,13.5,0.08501900990825102,2241939712.0
G15,2010,15,0.1881037924151696,27.83333333333333,9.49327247171502,34.0,21.0,33.0,12.0,0.08221942263206748,2275838359.0
G15,2011,15,0.189640173981811,28.1,9.585057815857626,34.0,21.0,34.0,13.0,0.0797829735790024,2309916594.0
G15,2012,15,0.1884465261514442,28.466666666666665,9.606363631584127,35.0,21.0,34.0,13.0,0.07038583288323037,2344017521.0
G15,2013,15,0.2148236226714229,28.03333333333333,10.788059242617376,42.0,21.0,35.5,14.5,0.07770064408365873,2377127016.0
G15,2014,15,0.2689683518290177,27.03333333333333,12.82636174273732,47.0,20.25,37.5,17.25,0.09906281120829771,2410179146.0
G15,2015,15,0.2706517227065172,26.766666666666666,12.7852345391949,47.0,18.0,37.0,19.0,0.10256615138352908,2442084203.0
G15,2016,15,0.2302008032128514,27.666666666666668,11.429007928172163,37.5,18.0,37.0,19.0,0.1018181969309973,2473912024.0
G15,2017,15,0.2547092547092547,27.133333333333333,12.290194827133089,46.5,18.5,37.5,19.0,0.11148134534216876,2505093094.0
