Group,Year,N,Gini,Mean,SD,Range,P25,P75,IQR
Sub_Saharan_Africa,2024,28,0.287999037999038,15.910714285714286,8.488493862943207,39.0,10.5,19.875,9.375
Sub_Saharan_Africa,2025,29,0.24105903704494502,16.70689655172414,7.645730430566112,37.5,12.0,19.5,7.5
WB_High_Income,2000,58,0.13491284992077265,47.275862068965516,11.434661618334081,45.0,39.0,58.5,19.5
WB_High_Income,2001,58,0.13232758620689655,47.58620689655172,11.282859265211684,43.5,39.0,58.5,19.5
WB_High_Income,2002,58,0.11986776738749269,48.827586206896555,10.588930347194696,42.0,40.875,60.0,19.125
WB_High_Income,2003,59,0.11057800956106041,49.57627118644068,9.94766541018035,40.5,42.0,60.0,18.0
WB_High_Income,2004,59,0.11245628194780737,49.652542372881356,10.299026709522545,45.0,42.75,60.0,17.25
WB_High_Income,2005,59,0.10649817940794173,50.059322033898304,9.914928286689344,45.0,43.5,60.0,16.5
WB_High_Income,2006,59,0.09873761167936244,50.610169491525426,9.186886286021481,39.0,44.25,60.0,15.75
WB_High_Income,2007,59,0.09456374953324555,51.16101694915254,9.011499563865229,39.0,45.0,60.0,15.0
WB_High_Income,2008,59,0.09168993514668934,51.33898305084746,8.746641330192679,37.5,46.5,60.0,13.5
WB_High_Income,2009,59,0.09760198362827349,50.74576271186441,9.080792208289706,36.0,45.0,60.0,15.0
WB_High_Income,2010,59,0.10270484624228644,50.347457627118644,9.369195033205278,31.5,46.5,60.0,13.5
WB_High_Income,2011,60,0.10262368815592204,50.025,9.24546059786459,31.0,45.75,60.0,14.25
WB_High_Income,2012,60,0.10897866621871326,49.608333333333334,9.803099708198875,37.5,43.5,60.0,16.5
WB_High_Income,2013,60,0.12594965939267982,48.11666666666667,11.057564027498202,49.5,39.0,58.625,19.625
WB_High_Income,2014,60,0.13391592013583933,47.44166666666667,11.461926709279242,44.0,39.0,59.0,20.0
WB_High_Income,2015,60,0.1313687769616416,47.65,11.401498439532704,50.0,39.0,59.0,20.0
WB_High_Income,2016,60,0.13906997342781222,47.041666666666664,11.84387734466866,49.0,39.0,58.0,19.0
WB_High_Income,2017,60,0.13835555555555556,46.875,11.730524640157121,49.0,38.5,57.25,18.75
WB_High_Income,2018,60,0.14366184609891092,46.675,12.467900451425917,57.0,38.25,57.25,19.0
WB_High_Income,2019,60,0.1326365614158876,47.24166666666667,11.367531125485819,46.5,39.0,57.0,18.0
WB_High_Income,2020,60,0.13413768630234207,46.96666666666667,11.43928416563826,46.5,38.625,57.0,18.375
WB_High_Income,2021,60,0.13672592592592592,46.875,11.657124073572636,46.5,36.75,57.25,20.5
WB_High_Income,2022,60,0.1334423428201049,47.141666666666666,11.464471083404685,46.5,38.625,57.25,18.625
WB_High_Income,2023,61,0.13056114591843415,47.204918032786885,11.17387800109905,45.0,37.5,57.0,19.5
WB_High_Income,2024,61,0.12863900657497085,47.35245901639344,11.075502528026453,45.0,41.0,57.0,16.0
WB_High_Income,2025,61,0.12147622515048175,47.795081967213115,10.571527275077505,42.0,43.0,57.0,14.0
WB_Low_Income,2012,3,0.03508771929824561,19.0,1.4142135623730951,3.0,18.0,19.5,1.5
WB_Low_Income,2013,3,0.03508771929824561,19.0,1.4142135623730951,3.0,18.0,19.5,1.5
WB_Low_Income,2014,4,0.052083333333333336,18.0,1.8371173070873836,4.5,17.25,19.5,2.25
WB_Low_Income,2015,4,0.06,18.75,2.25,6.0,18.375,19.875,1.5
WB_Low_Income,2016,4,0.047872340425531915,17.625,1.6345871038277526,4.5,17.25,18.375,1.125
WB_Low_Income,2017,4,0.015306122448979591,18.375,0.649519052838329,1.5,18.0,18.375,0.375
WB_Low_Income,2018,4,0.015306122448979591,18.375,0.649519052838329,1.5,18.0,18.375,0.375
WB_Low_Income,2019,7,0.0564373897707231,17.357142857142858,1.7670452681218545,4.5,15.75,18.75,3.0
WB_Low_Income,2020,7,0.05,17.142857142857142,1.5746719775034717,4.5,15.75,18.0,2.25
WB_Low_Income,2021,7,0.07894736842105263,16.285714285714285,2.3277386766857604,7.5,15.0,18.0,3.0
WB_Low_Income,2022,8,0.1125,15.0,3.092329219213245,10.5,14.25,16.875,2.625
WB_Low_Income,2023,8,0.22201492537313433,12.5625,5.027657879171971,16.5,9.0,16.5,7.5
WB_Low_Income,2024,9,0.22522522522522523,12.333333333333334,5.0387388192769915,16.5,9.0,15.0,6.0
WB_Low_Income,2025,10,0.23258426966292134,13.35,5.55,18.0,9.75,17.25,7.5
WB_Lower_Middle_Income,2000,15,0.13277310924369748,23.8,5.793099343184096,16.5,18.0,29.25,11.25
WB_Lower_Middle_Income,2001,15,0.14814814814814814,23.4,6.240192304729078,21.0,18.0,29.25,11.25
WB_Lower_Middle_Income,2002,15,0.13673758865248226,23.5,5.8395205282625735,18.0,18.0,29.25,11.25
WB_Lower_Middle_Income,2003,16,0.1606404958677686,22.6875,6.5998934650492656,24.0,18.0,28.5,10.5
WB_Lower_Middle_Income,2004,16,0.18383891213389122,22.40625,7.3382958469592925,27.0,18.0,28.875,10.875
WB_Lower_Middle_Income,2005,17,0.17670126874279124,22.5,7.110472806319687,27.0,19.5,30.0,10.5
WB_Lower_Middle_Income,2006,19,0.1499092558983666,22.894736842105264,6.191205450536101,24.0,19.5,27.0,7.5
WB_Lower_Middle_Income,2007,21,0.13842058562555457,23.0,5.879747322073336,24.0,21.0,24.0,3.0
WB_Lower_Middle_Income,2008,22,0.15193216569363358,22.295454545454547,6.172996713894482,24.0,18.0,24.0,6.0
WB_Lower_Middle_Income,2009,22,0.14758698092031425,22.09090909090909,6.02011092399385,24.0,18.0,24.0,6.0
WB_Lower_Middle_Income,2010,25,0.12851063829787235,22.56,5.4411763434022244,21.0,18.0,24.0,6.0
WB_Lower_Middle_Income,2011,26,0.11992110453648915,22.5,5.02685097941353,19.5,19.5,24.0,4.5
WB_Lower_Middle_Income,2012,27,0.1136653895274585,22.555555555555557,4.7693724514077225,18.0,19.5,24.0,4.5
WB_Lower_Middle_Income,2013,28,0.12422360248447205,22.178571428571427,5.232478048746334,21.0,18.0,24.0,6.0
WB_Lower_Middle_Income,2014,28,0.1554101838755304,21.642857142857142,6.216132730440123,24.0,18.0,24.0,6.0
WB_Lower_Middle_Income,2015,31,0.13484765644415728,20.93548387096774,5.381782195943883,25.5,18.0,23.25,5.25
WB_Lower_Middle_Income,2016,31,0.14809500627738348,20.306451612903224,5.660669941194466,25.5,17.25,22.5,5.25
WB_Lower_Middle_Income,2017,32,0.17460874799357945,19.46875,6.351596133059784,30.0,15.0,22.5,7.5
WB_Lower_Middle_Income,2018,34,0.16472381635581063,19.294117647058822,6.082904742292635,30.0,15.375,22.5,7.125
WB_Lower_Middle_Income,2019,34,0.16293893983448893,19.33823529411765,6.067900824438786,27.0,15.0,22.5,7.5
WB_Lower_Middle_Income,2020,37,0.18798620579036007,18.216216216216218,6.633800162945761,36.0,15.0,21.0,6.0
WB_Lower_Middle_Income,2021,37,0.1891891891891892,17.91891891891892,6.505209464930014,36.0,15.0,21.0,6.0
WB_Lower_Middle_Income,2022,37,0.2500326413369892,16.783783783783782,7.796864009695371,36.0,13.5,21.0,7.5
WB_Lower_Middle_Income,2023,37,0.2721764585744435,16.094594594594593,8.033576361743927,36.0,12.0,21.0,9.0
WB_Lower_Middle_Income,2024,37,0.2733249219735706,16.5,8.111553322101587,36.0,12.0,21.0,9.0
WB_Lower_Middle_Income,2025,37,0.22206657877389585,17.72972972972973,7.312147052784741,36.0,13.5,21.0,7.5
WB_Upper_Middle_Income,2000,28,0.17552166934189406,23.839285714285715,7.352178456840156,27.0,18.0,28.875,10.875
WB_Upper_Middle_Income,2001,29,0.21527828836114993,24.25862068965517,9.347340290761649,43.5,18.0,30.0,12.0
WB_Upper_Middle_Income,2002,29,0.235509904622157,24.310344827586206,10.214436869977174,43.5,18.0,30.0,12.0
WB_Upper_Middle_Income,2003,29,0.23898366606170598,24.56896551724138,10.282831471330086,39.0,18.0,31.5,13.5
WB_Upper_Middle_Income,2004,32,0.21597735674676524,25.359375,9.607316852762533,39.0,18.0,31.875,13.875
WB_Upper_Middle_Income,2005,33,0.21254801536491677,25.818181818181817,9.599414582701307,33.0,18.0,33.0,15.0
WB_Upper_Middle_Income,2006,36,0.2147076023391813,26.38888888888889,10.015343167631956,42.0,19.125,36.0,16.875
WB_Upper_Middle_Income,2007,39,0.19163810155664493,26.756410256410255,9.033322779967197,34.5,21.0,32.25,11.25
WB_Upper_Middle_Income,2008,39,0.20927819771750408,26.615384615384617,9.884241238055202,46.5,20.25,33.25,13.0
WB_Upper_Middle_Income,2009,38,0.19320388349514564,27.105263157894736,9.222510999791448,39.0,21.0,34.125,13.125
WB_Upper_Middle_Income,2010,39,0.19128980660171588,27.128205128205128,9.15935695643304,39.0,21.0,33.75,12.75
WB_Upper_Middle_Income,2011,39,0.18851805580343864,27.628205128205128,9.160756567063626,37.5,21.0,35.0,14.0
WB_Upper_Middle_Income,2012,40,0.2065462494247584,27.1625,9.941320020500296,48.0,20.625,34.5,13.875
WB_Upper_Middle_Income,2013,40,0.20767123287671233,27.375,9.981075843815635,42.0,19.5,36.0,16.5
WB_Upper_Middle_Income,2014,40,0.22119312906220984,26.925,10.472911486305993,46.0,19.5,35.25,15.75
WB_Upper_Middle_Income,2015,41,0.2237754392263334,26.51219512195122,10.40607690942433,46.0,18.0,33.0,15.0
WB_Upper_Middle_Income,2016,42,0.21506493506493507,26.19047619047619,9.909082162191016,41.0,16.875,33.0,16.125
WB_Upper_Middle_Income,2017,42,0.21797745401806315,25.797619047619047,9.931347390849462,45.0,18.25,32.5,14.25
WB_Upper_Middle_Income,2018,42,0.23024853505758738,25.25,10.289413190727828,47.5,16.875,32.625,15.75
WB_Upper_Middle_Income,2019,42,0.24321338383838384,25.142857142857142,10.796982445663826,47.5,16.875,33.0,16.125
WB_Upper_Middle_Income,2020,42,0.2534340659340659,24.761904761904763,11.011486478542313,47.5,16.5,33.0,16.5
WB_Upper_Middle_Income,2021,42,0.26463317942260156,24.30952380952381,11.26200543597406,47.0,15.375,33.0,17.625
WB_Upper_Middle_Income,2022,41,0.27531045023243966,23.353658536585368,11.240846629883956,47.0,15.0,33.0,18.0
WB_Upper_Middle_Income,2023,40,0.26393528183716075,23.95,11.096057858536968,46.0,15.0,33.0,18.0
WB_Upper_Middle_Income,2024,40,0.26278350515463916,24.25,11.210486162517663,46.0,15.0,33.0,18.0
WB_Upper_Middle_Income,2025,40,0.25058779389694846,24.9875,11.079534906754885,46.0,17.25,33.0,15.75
West_Africa,2006,3,0.06349206349206349,21.0,2.449489742783178,6.0,19.5,22.5,3.0
West_Africa,2007,3,0.06349206349206349,21.0,2.449489742783178,6.0,19.5,22.5,3.0
West_Africa,2008,4,0.05357142857142857,21.0,2.1213203435596424,6.0,20.25,21.75,1.5
West_Africa,2009,4,0.027777777777777776,20.25,1.299038105676658,3.0,20.25,21.0,0.75
West_Africa,2010,5,0.03636363636363636,19.8,1.4696938456699067,3.0,18.0,21.0,3.0
West_Africa,2011,5,0.03636363636363636,19.8,1.4696938456699067,3.0,18.0,21.0,3.0
West_Africa,2012,6,0.05555555555555555,20.25,2.0766559657295187,6.0,18.375,21.0,2.625
West_Africa,2013,5,0.05882352941176471,20.4,2.244994432064365,6.0,18.0,21.0,3.0
West_Africa,2014,5,0.0875,19.2,3.059411708155671,9.0,18.0,21.0,3.0
West_Africa,2015,6,0.08649789029535865,19.75,3.0516389039334255,9.0,18.0,22.125,4.125
West_Africa,2016,6,0.09555555555555556,18.75,3.2113081446662823,9.0,15.75,20.625,4.875
West_Africa,2017,6,0.08441558441558442,19.25,3.0516389039334255,9.0,18.0,21.375,3.375
West_Africa,2018,7,0.07142857142857142,19.714285714285715,2.589224137198837,7.5,18.0,21.75,3.75
West_Africa,2019,10,0.08699186991869919,18.45,2.9278831943914705,9.0,16.5,20.25,3.75
West_Africa,2020,10,0.09338842975206613,18.15,3.1068472765811967,9.0,15.375,20.25,4.875
West_Africa,2021,10,0.11367521367521367,17.55,3.615591237958185,12.0,15.0,20.25,5.25
West_Africa,2022,10,0.22871287128712872,15.15,6.34448579476698,22.5,12.75,19.875,7.125
West_Africa,2023,10,0.25833333333333336,14.4,6.613622305514581,22.5,9.75,19.875,10.125
West_Africa,2024,10,0.2897959183673469,14.7,7.463913182774839,25.5,9.75,20.25,10.5
West_Africa,2025,11,0.20168067226890757,16.227272727272727,5.785419118799025,21.0,12.75,19.5,6.75
Western_Europe,2000,10,0.006297229219143577,59.55,0.9604686356149272,3.0,60.0,60.0,0.0
Western_Europe,2001,10,0.004522613065326633,59.7,0.9,3.0,60.0,60.0,0.0
Western_Europe,2002,10,0.004522613065326633,59.7,0.9,3.0,60.0,60.0,0.0
Western_Europe,2003,10,0.004522613065326633,59.7,0.9,3.0,60.0,60.0,0.0
Western_Europe,2004,10,0.004522613065326633,59.7,0.9,3.0,60.0,60.0,0.0
Western_Europe,2005,10,0.004522613065326633,59.7,0.9,3.0,60.0,60.0,0.0
Western_Europe,2006,10,0.004522613065326633,59.7,0.9,3.0,60.0,60.0,0.0
Western_Europe,2007,10,0.004522613065326633,59.7,0.9,3.0,60.0,60.0,0.0
Western_Europe,2008,10,0.004522613065326633,59.7,0.9,3.0,60.0,60.0,0.0
Western_Europe,2009,10,0.004522613065326633,59.7,0.9,3.0,60.0,60.0,0.0
Western_Europe,2010,10,0.009612141652613829,59.3,1.4177446878757827,4.0,60.0,60.0,0.0
Western_Europe,2011,10,0.020477815699658702,58.6,3.3226495451672298,11.0,60.0,60.0,0.0
Western_Europe,2012,10,0.026804123711340205,58.2,4.489988864128729,15.0,60.0,60.0,0.0
Western_Europe,2013,10,0.04235500878734622,56.9,6.7,23.0,58.25,60.0,1.75
Western_Europe,2014,10,0.03800350262697023,57.1,5.3188344587888805,18.0,58.25,60.0,1.75
Western_Europe,2015,10,0.03671328671328671,57.2,4.812483766206386,16.0,56.75,60.0,3.25
Western_Europe,2016,10,0.03566433566433566,57.2,4.512205669071391,15.0,56.5,60.0,3.5
Western_Europe,2017,10,0.03263525305410122,57.3,3.9509492530276824,13.0,56.5,60.0,3.5
Western_Europe,2018,10,0.03263525305410122,57.3,3.9509492530276824,13.0,56.5,60.0,3.5
Western_Europe,2019,10,0.032167832167832165,57.2,3.7094473981982814,12.0,56.0,60.0,4.0
Western_Europe,2020,10,0.034622144112478034,56.9,3.8587562763149474,12.0,54.25,60.0,5.75
Western_Europe,2021,10,0.034622144112478034,56.9,3.8587562763149474,12.0,54.25,60.0,5.75
Western_Europe,2022,10,0.03427065026362039,56.9,3.726929030716845,11.0,54.25,60.0,5.75
Western_Europe,2023,10,0.030297723292469353,57.1,3.269556544854363,8.0,53.5,60.0,6.5
Western_Europe,2024,10,0.02982456140350877,57.0,3.3166247903554,7.0,53.0,60.0,7.0
Western_Europe,2025,10,0.03309859154929577,56.8,3.6,9.0,53.0,60.0,7.0
World,2000,101,0.23211138318132887,37.29207920792079,15.149301086177763,48.0,24.0,54.0,30.0
World,2001,102,0.23677839204891551,37.39705882352941,15.488031153007789,58.5,24.375,53.625,29.25
World,2002,102,0.23662878186369032,38.13235294117647,15.788728678623789,58.5,27.0,54.0,27.0
World,2003,104,0.23777436474286867,38.46634615384615,15.953246658818404,54.0,25.5,54.0,28.5
World,2004,108,0.2402583822438103,38.125,15.95321937206824,54.0,25.125,52.875,27.75
World,2005,110,0.23818570872779146,38.236363636363635,15.85613002923892,51.0,24.0,52.125,28.125
World,2006,115,0.23581483352650404,38.165217391304346,15.683378315513647,57.0,24.0,51.0,27.0
World,2007,120,0.23433048433048434,38.025,15.538775423651206,48.0,22.5,52.5,30.0
World,2008,122,0.24170653722629298,37.67622950819672,15.89333324136559,58.5,22.5,52.125,29.625
World,2009,121,0.2371913543799473,37.59504132231405,15.541774424788814,51.0,22.5,51.0,28.5
World,2010,125,0.23676476303573357,37.052,15.318593146891788,49.5,21.0,51.0,30.0
World,2011,127,0.23295065471695903,37.031496062992126,15.044912817919663,48.0,22.5,51.0,28.5
World,2012,130,0.24004099093970102,36.37692307692308,15.267746488602588,58.5,22.5,50.0,27.5
World,2013,131,0.2437817383612358,35.57251908396947,15.150658431438691,51.0,21.75,49.75,28.0
World,2014,132,0.2533256612632903,34.859848484848484,15.425813960393777,56.0,21.0,49.5,28.5
World,2015,136,0.25874952764831843,34.338235294117645,15.53966489732347,56.0,21.0,48.0,27.0
World,2016,137,0.2630374280040898,33.74087591240876,15.564218531710818,51.0,19.5,47.0,27.5
World,2017,138,0.26983582242629367,33.278985507246375,15.725224142540013,57.0,19.125,47.0,27.875
World,2018,140,0.278797049807833,32.78928571428571,16.038465799573277,59.5,18.0,47.0,29.0
World,2019,143,0.2796079603018247,32.65384615384615,16.02600931977734,59.5,18.0,46.75,28.75
World,2020,146,0.29159648523539733,31.863013698630137,16.302420249340702,59.5,18.0,46.875,28.875
World,2021,146,0.2984321077706783,31.578767123287673,16.52786028508538,59.0,16.5,46.875,30.375
World,2022,146,0.31615179546768096,31.006849315068493,17.151319520843323,59.0,16.5,46.875,30.375
World,2023,146,0.32099167385566507,31.051369863013697,17.37526282959334,59.0,15.0,46.5,31.5
World,2024,147,0.31982740694531087,31.156462585034014,17.343743870118516,59.0,15.0,46.75,31.75
World,2025,148,0.3050249473620714,31.78716216216216,16.88705437488107,59.0,16.5,46.625,30.125
